UtcTime,Computer,User,EventID,Image,CommandLine,ParentImage,DestinationIp,DestinationPort,Hashes
2026-02-04 02:50:11.472,LINUX-WEB-02,svc.export,1,git,"git",cmd.exe,,,SHA256=000e5b0810f3a51c000e5b0810f3a51c000e5b0810f3a51c000e5b0810f3a51c
2026-02-04 02:54:54.272,WIN-FS01,d.holt,1,python3,"python3",explorer.exe,,,SHA256=000a4cec3d9c770a000a4cec3d9c770a000a4cec3d9c770a000a4cec3d9c770a
2026-02-04 02:59:37.806,LINUX-JUMP-01,svc-build,1,sshd,"sshd",launchd,,,SHA256=0007b4811d8057ca0007b4811d8057ca0007b4811d8057ca0007b4811d8057ca
2026-02-04 03:07:49.323,WIN-FIN-WS17,svc-build,1,node,"node",explorer.exe,,,SHA256=000c490b5cf132f6000c490b5cf132f6000c490b5cf132f6000c490b5cf132f6
2026-02-04 03:15:12.409,K8S-NODE-01,svc-build,1,slack.exe,"slack.exe",explorer.exe,,,SHA256=0010ac31413c12c40010ac31413c12c40010ac31413c12c40010ac31413c12c4
2026-02-04 03:18:27.121,WIN-HELPDESK-12,svc.export,1,outlook.exe,"outlook.exe",explorer.exe,,,SHA256=0022b617583c884c0022b617583c884c0022b617583c884c0022b617583c884c
2026-02-04 03:26:19.166,K8S-NODE-01,a.kim,1,slack.exe,"slack.exe",launchd,,,SHA256=000d3d45a91705cb000d3d45a91705cb000d3d45a91705cb000d3d45a91705cb
2026-02-04 03:33:25.030,WIN-HELPDESK-12,a.kim,1,outlook.exe,"outlook.exe",explorer.exe,,,SHA256=001ae8d6f9017f13001ae8d6f9017f13001ae8d6f9017f13001ae8d6f9017f13
2026-02-04 03:39:25.538,K8S-NODE-01,svc-build,1,slack.exe,"slack.exe",launchd,,,SHA256=00026e29033533ef00026e29033533ef00026e29033533ef00026e29033533ef
2026-02-04 03:46:44.068,WIN-FIN-WS17,svc.export,1,outlook.exe,"outlook.exe",launchd,,,SHA256=0006cb4e928d8d2f0006cb4e928d8d2f0006cb4e928d8d2f0006cb4e928d8d2f
2026-02-04 03:53:48.847,K8S-NODE-01,svc.sync,1,slack.exe,"slack.exe",launchd,,,SHA256=000636cf88814086000636cf88814086000636cf88814086000636cf88814086
2026-02-04 03:57:41.661,LINUX-WEB-02,svc-export,1,powershell.exe,"powershell.exe",systemd,,,SHA256=00225ef3e31bd08800225ef3e31bd08800225ef3e31bd08800225ef3e31bd088
2026-02-04 04:02:46.777,WIN-FS01,svc-export,1,powershell.exe,"powershell.exe",systemd,,,SHA256=00067f636413c56900067f636413c56900067f636413c56900067f636413c569
2026-02-04 04:07:21.564,WIN-HELPDESK-12,svc.sync,1,git,"git",explorer.exe,,,SHA256=001944f9c83ff856001944f9c83ff856001944f9c83ff856001944f9c83ff856
2026-02-04 04:16:50.652,WIN-FS01,svc.sync,1,chrome.exe,"chrome.exe",cmd.exe,,,SHA256=000af956f38cce70000af956f38cce70000af956f38cce70000af956f38cce70
2026-02-04 04:20:33.573,WIN-HELPDESK-12,marina.ko,1,git,"git",cmd.exe,,,SHA256=002259e73c7b99d0002259e73c7b99d0002259e73c7b99d0002259e73c7b99d0
2026-02-04 04:23:15.675,WIN-HELPDESK-12,svc-export,1,slack.exe,"slack.exe",explorer.exe,,,SHA256=0017aa342a22562e0017aa342a22562e0017aa342a22562e0017aa342a22562e
2026-02-04 04:27:06.269,WIN-FIN-WS17,d.holt,1,node,"node",systemd,,,SHA256=000e13d99b22ebf7000e13d99b22ebf7000e13d99b22ebf7000e13d99b22ebf7
2026-02-04 04:33:07.921,WIN-FS01,marina.ko,1,python3,"python3",explorer.exe,,,SHA256=001e9fc2e9dfdff0001e9fc2e9dfdff0001e9fc2e9dfdff0001e9fc2e9dfdff0
2026-02-04 04:40:16.653,WIN-FIN-WS17,a.kim,1,slack.exe,"slack.exe",systemd,,,SHA256=000f32a4c61d26be000f32a4c61d26be000f32a4c61d26be000f32a4c61d26be
2026-02-04 04:51:03.520,WIN-HELPDESK-12,a.kim,1,git,"git",launchd,,,SHA256=000d920573408af2000d920573408af2000d920573408af2000d920573408af2
2026-02-04 04:55:31.172,WIN-HELPDESK-12,svc.sync,1,git,"git",launchd,,,SHA256=001dd766914b015e001dd766914b015e001dd766914b015e001dd766914b015e
2026-02-04 05:06:21.089,LINUX-JUMP-01,a.kim,1,git,"git",explorer.exe,,,SHA256=000d1946a73d3ae2000d1946a73d3ae2000d1946a73d3ae2000d1946a73d3ae2
2026-02-04 05:16:33.255,WIN-HELPDESK-12,svc.sync,1,outlook.exe,"outlook.exe",launchd,,,SHA256=00007be99a330bf600007be99a330bf600007be99a330bf600007be99a330bf6
2026-02-04 05:22:24.087,LINUX-WEB-02,marina.ko,1,git,"git",launchd,,,SHA256=00174f916591b19900174f916591b19900174f916591b19900174f916591b199
2026-02-04 05:27:03.095,WIN-FIN-WS17,svc.export,1,git,"git",launchd,,,SHA256=001dc2ae31f5e069001dc2ae31f5e069001dc2ae31f5e069001dc2ae31f5e069
2026-02-04 05:35:55.395,WIN-FS01,svc.export,1,sshd,"sshd",cmd.exe,,,SHA256=0005f7e70979b6160005f7e70979b6160005f7e70979b6160005f7e70979b616
2026-02-04 05:43:16.044,LINUX-WEB-02,d.holt,1,slack.exe,"slack.exe",explorer.exe,,,SHA256=0011da64912566720011da64912566720011da64912566720011da6491256672
2026-02-04 05:47:22.059,WIN-FS01,svc.export,1,chrome.exe,"chrome.exe",cmd.exe,,,SHA256=000168c1b54ea4bd000168c1b54ea4bd000168c1b54ea4bd000168c1b54ea4bd
2026-02-04 05:50:56.621,WIN-HELPDESK-12,svc-build,1,sshd,"sshd",systemd,,,SHA256=0017a44d7ac4a70a0017a44d7ac4a70a0017a44d7ac4a70a0017a44d7ac4a70a
2026-02-04 06:00:53.745,K8S-NODE-01,svc.export,1,git,"git",cmd.exe,,,SHA256=00029aa5cb9504d000029aa5cb9504d000029aa5cb9504d000029aa5cb9504d0
2026-02-04 06:07:05.742,LINUX-JUMP-01,svc-export,1,git,"git",explorer.exe,,,SHA256=0019ac9ec1dbeafe0019ac9ec1dbeafe0019ac9ec1dbeafe0019ac9ec1dbeafe
2026-02-04 06:15:54.089,LINUX-JUMP-01,d.holt,1,outlook.exe,"outlook.exe",launchd,,,SHA256=000daf25baceff2d000daf25baceff2d000daf25baceff2d000daf25baceff2d
2026-02-04 06:22:09.418,LINUX-WEB-02,svc-export,1,slack.exe,"slack.exe",cmd.exe,,,SHA256=00061b6f417c20ca00061b6f417c20ca00061b6f417c20ca00061b6f417c20ca
2026-02-04 06:33:09.739,LINUX-JUMP-01,a.kim,1,slack.exe,"slack.exe",launchd,,,SHA256=000c9b872244d248000c9b872244d248000c9b872244d248000c9b872244d248
2026-02-04 06:42:17.787,LINUX-WEB-02,d.holt,1,python3,"python3",systemd,,,SHA256=000aac52bbd8c5ba000aac52bbd8c5ba000aac52bbd8c5ba000aac52bbd8c5ba
2026-02-04 06:52:17.533,WIN-FS01,svc-export,1,powershell.exe,"powershell.exe",systemd,,,SHA256=00085e449eb19f6a00085e449eb19f6a00085e449eb19f6a00085e449eb19f6a
2026-02-04 06:56:33.975,WIN-FIN-WS17,marina.ko,1,git,"git",launchd,,,SHA256=00183f46dfd4ce4300183f46dfd4ce4300183f46dfd4ce4300183f46dfd4ce43
2026-02-04 07:07:15.849,K8S-NODE-01,svc.sync,1,node,"node",systemd,,,SHA256=00013bf95c682d2a00013bf95c682d2a00013bf95c682d2a00013bf95c682d2a
2026-02-04 07:13:52.895,WIN-HELPDESK-12,svc-export,1,powershell.exe,"powershell.exe",explorer.exe,,,SHA256=0007d8916cdd499d0007d8916cdd499d0007d8916cdd499d0007d8916cdd499d
2026-02-04 07:23:21.828,LINUX-JUMP-01,svc-export,1,sshd,"sshd",explorer.exe,,,SHA256=0012a77885fd7b2b0012a77885fd7b2b0012a77885fd7b2b0012a77885fd7b2b
2026-02-04 07:27:40.740,WIN-FS01,svc-build,1,chrome.exe,"chrome.exe",cmd.exe,,,SHA256=0019738ecbd0bca30019738ecbd0bca30019738ecbd0bca30019738ecbd0bca3
2026-02-04 07:32:01.753,WIN-HELPDESK-12,a.kim,1,outlook.exe,"outlook.exe",launchd,,,SHA256=00118e24752c431500118e24752c431500118e24752c431500118e24752c4315
2026-02-04 07:41:26.523,WIN-FIN-WS17,d.holt,1,outlook.exe,"outlook.exe",launchd,,,SHA256=000721c242576fee000721c242576fee000721c242576fee000721c242576fee
2026-02-04 07:49:37.531,LINUX-WEB-02,a.kim,1,chrome.exe,"chrome.exe",launchd,,,SHA256=0015127d23a4c2d80015127d23a4c2d80015127d23a4c2d80015127d23a4c2d8
2026-02-04 07:55:07.666,LINUX-JUMP-01,svc-export,1,sshd,"sshd",cmd.exe,,,SHA256=0012523fa8e62d2e0012523fa8e62d2e0012523fa8e62d2e0012523fa8e62d2e
2026-02-04 07:59:17.825,LINUX-JUMP-01,a.kim,1,sshd,"sshd",explorer.exe,,,SHA256=000df9df7b546c1e000df9df7b546c1e000df9df7b546c1e000df9df7b546c1e
2026-02-04 08:01:52.248,LINUX-JUMP-01,svc-export,1,sshd,"sshd",cmd.exe,,,SHA256=001f0f1204a027cb001f0f1204a027cb001f0f1204a027cb001f0f1204a027cb
2026-02-04 08:11:38.012,WIN-FS01,svc-export,1,slack.exe,"slack.exe",systemd,,,SHA256=001221d8ab7a5510001221d8ab7a5510001221d8ab7a5510001221d8ab7a5510
2026-02-04 08:18:11.162,WIN-FIN-WS17,marina.ko,1,node,"node",launchd,,,SHA256=000dc24b45b00cbb000dc24b45b00cbb000dc24b45b00cbb000dc24b45b00cbb
2026-02-04 08:21:58.783,WIN-FS01,marina.ko,1,node,"node",cmd.exe,,,SHA256=0020214a18f8864c0020214a18f8864c0020214a18f8864c0020214a18f8864c
2026-02-04 08:32:14.042,WIN-FIN-WS17,a.kim,1,outlook.exe,"outlook.exe",explorer.exe,,,SHA256=001c17d80e8075a4001c17d80e8075a4001c17d80e8075a4001c17d80e8075a4
2026-02-04 08:36:48.804,WIN-FIN-WS17,svc-export,1,python3,"python3",launchd,,,SHA256=00197c9938d0822500197c9938d0822500197c9938d0822500197c9938d08225
2026-02-04 08:43:33.454,LINUX-WEB-02,svc.sync,1,sshd,"sshd",launchd,,,SHA256=001e72ef042c3b34001e72ef042c3b34001e72ef042c3b34001e72ef042c3b34
2026-02-04 08:47:42.496,LINUX-WEB-02,d.holt,1,outlook.exe,"outlook.exe",systemd,,,SHA256=0009132710e4a11b0009132710e4a11b0009132710e4a11b0009132710e4a11b
2026-02-04 08:58:02.466,WIN-FS01,a.kim,1,sshd,"sshd",cmd.exe,,,SHA256=0008044f1e0962be0008044f1e0962be0008044f1e0962be0008044f1e0962be
2026-02-04 09:03:59.615,WIN-HELPDESK-12,svc.export,1,sshd,"sshd",systemd,,,SHA256=0022ab4b88431f9c0022ab4b88431f9c0022ab4b88431f9c0022ab4b88431f9c
2026-02-04 09:13:41.348,WIN-FIN-WS17,svc-export,1,node,"node",systemd,,,SHA256=00169fd3ed83a31800169fd3ed83a31800169fd3ed83a31800169fd3ed83a318
2026-02-04 09:24:18.939,LINUX-WEB-02,svc.export,1,slack.exe,"slack.exe",launchd,,,SHA256=0014eabfbbf0f8fc0014eabfbbf0f8fc0014eabfbbf0f8fc0014eabfbbf0f8fc
2026-02-04 09:29:09.755,K8S-NODE-01,svc.export,1,sshd,"sshd",explorer.exe,,,SHA256=001c8936f173bcb3001c8936f173bcb3001c8936f173bcb3001c8936f173bcb3
2026-02-04 09:32:53.984,WIN-HELPDESK-12,svc-export,1,chrome.exe,"chrome.exe",explorer.exe,,,SHA256=0016760fe42eebb10016760fe42eebb10016760fe42eebb10016760fe42eebb1
2026-02-04 09:35:51.400,WIN-FS01,marina.ko,1,chrome.exe,"chrome.exe",cmd.exe,,,SHA256=000e558fef6420fa000e558fef6420fa000e558fef6420fa000e558fef6420fa
2026-02-04 09:46:24.312,WIN-FIN-WS17,d.holt,1,chrome.exe,"chrome.exe",systemd,,,SHA256=0004a1bebcf742d10004a1bebcf742d10004a1bebcf742d10004a1bebcf742d1
2026-02-04 09:49:38.821,LINUX-WEB-02,a.kim,1,node,"node",launchd,,,SHA256=00211e5eb007a4ee00211e5eb007a4ee00211e5eb007a4ee00211e5eb007a4ee
2026-02-04 09:55:51.605,LINUX-JUMP-01,svc-export,1,outlook.exe,"outlook.exe",launchd,,,SHA256=0006e3cd43d640cf0006e3cd43d640cf0006e3cd43d640cf0006e3cd43d640cf
2026-02-04 09:59:16.495,WIN-FS01,svc.sync,1,python3,"python3",cmd.exe,,,SHA256=000de32b05e03b01000de32b05e03b01000de32b05e03b01000de32b05e03b01
2026-02-04 10:02:15.313,LINUX-WEB-02,svc-build,1,chrome.exe,"chrome.exe",launchd,,,SHA256=0017e46b040347740017e46b040347740017e46b040347740017e46b04034774
2026-02-04 10:10:41.159,WIN-FS01,svc-export,1,slack.exe,"slack.exe",systemd,,,SHA256=0001ea67cbd8f0310001ea67cbd8f0310001ea67cbd8f0310001ea67cbd8f031
2026-02-04 10:18:58.302,WIN-FIN-WS17,svc-build,1,python3,"python3",cmd.exe,,,SHA256=0007beb8de2f191a0007beb8de2f191a0007beb8de2f191a0007beb8de2f191a
2026-02-04 10:25:28.830,WIN-HELPDESK-12,marina.ko,1,node,"node",launchd,,,SHA256=001c372e3f9da868001c372e3f9da868001c372e3f9da868001c372e3f9da868
2026-02-04 10:34:18.563,WIN-HELPDESK-12,a.kim,1,python3,"python3",cmd.exe,,,SHA256=000d17da0820cf2e000d17da0820cf2e000d17da0820cf2e000d17da0820cf2e
2026-02-04 10:39:58.654,WIN-HELPDESK-12,svc.export,1,node,"node",launchd,,,SHA256=0018f7568f0d56120018f7568f0d56120018f7568f0d56120018f7568f0d5612
2026-02-04 10:42:58.657,K8S-NODE-01,svc-build,1,chrome.exe,"chrome.exe",explorer.exe,,,SHA256=001233097f9d61e7001233097f9d61e7001233097f9d61e7001233097f9d61e7
2026-02-04 10:53:14.303,WIN-FIN-WS17,svc-build,1,python3,"python3",systemd,,,SHA256=00230c72dd4ea8fe00230c72dd4ea8fe00230c72dd4ea8fe00230c72dd4ea8fe
2026-02-04 11:00:30.197,LINUX-JUMP-01,svc-export,1,chrome.exe,"chrome.exe",systemd,,,SHA256=001ddb8fe0a3dd42001ddb8fe0a3dd42001ddb8fe0a3dd42001ddb8fe0a3dd42
2026-02-04 11:08:44.307,LINUX-WEB-02,a.kim,1,node,"node",systemd,,,SHA256=000d785cd6a47078000d785cd6a47078000d785cd6a47078000d785cd6a47078
2026-02-04 11:18:06.306,WIN-FIN-WS17,svc-build,1,outlook.exe,"outlook.exe",launchd,,,SHA256=00170ec9125a9f4000170ec9125a9f4000170ec9125a9f4000170ec9125a9f40
2026-02-04 11:24:13.309,WIN-FIN-WS17,d.holt,1,git,"git",explorer.exe,,,SHA256=00137b88dbb92ca600137b88dbb92ca600137b88dbb92ca600137b88dbb92ca6
2026-02-04 11:29:40.600,WIN-HELPDESK-12,a.kim,1,slack.exe,"slack.exe",cmd.exe,,,SHA256=0015440904cf3b620015440904cf3b620015440904cf3b620015440904cf3b62
2026-02-04 11:36:36.850,WIN-FIN-WS17,d.holt,1,git,"git",launchd,,,SHA256=00085c70c41c8b2100085c70c41c8b2100085c70c41c8b2100085c70c41c8b21
2026-02-04 11:45:06.875,K8S-NODE-01,d.holt,1,python3,"python3",cmd.exe,,,SHA256=001c1bd1e9c9df63001c1bd1e9c9df63001c1bd1e9c9df63001c1bd1e9c9df63
2026-02-04 11:53:42.942,WIN-HELPDESK-12,svc.export,1,outlook.exe,"outlook.exe",explorer.exe,,,SHA256=0003e2d008c9cad50003e2d008c9cad50003e2d008c9cad50003e2d008c9cad5
2026-02-04 12:01:19.306,K8S-NODE-01,svc.export,1,git,"git",cmd.exe,,,SHA256=001b82cd0b735536001b82cd0b735536001b82cd0b735536001b82cd0b735536
2026-02-04 12:04:44.282,WIN-HELPDESK-12,d.holt,1,node,"node",explorer.exe,,,SHA256=00145d464d56431d00145d464d56431d00145d464d56431d00145d464d56431d
2026-02-04 12:08:48.586,WIN-HELPDESK-12,d.holt,1,outlook.exe,"outlook.exe",systemd,,,SHA256=001d8612f135fe42001d8612f135fe42001d8612f135fe42001d8612f135fe42
2026-02-04 12:15:35.606,LINUX-WEB-02,d.holt,1,slack.exe,"slack.exe",systemd,,,SHA256=0000175ec4308a180000175ec4308a180000175ec4308a180000175ec4308a18
2026-02-04 12:24:55.054,LINUX-WEB-02,d.holt,1,git,"git",cmd.exe,,,SHA256=0005dc42602e63da0005dc42602e63da0005dc42602e63da0005dc42602e63da
2026-02-04 12:35:11.303,WIN-HELPDESK-12,svc-build,1,outlook.exe,"outlook.exe",systemd,,,SHA256=000580c51687f651000580c51687f651000580c51687f651000580c51687f651
2026-02-04 12:44:15.510,WIN-HELPDESK-12,svc-build,1,python3,"python3",launchd,,,SHA256=001de2f20d3d3902001de2f20d3d3902001de2f20d3d3902001de2f20d3d3902
2026-02-04 12:52:49.025,WIN-HELPDESK-12,svc.export,1,sshd,"sshd",explorer.exe,,,SHA256=0019fa802a8b778e0019fa802a8b778e0019fa802a8b778e0019fa802a8b778e
2026-02-04 13:01:05.995,LINUX-JUMP-01,svc.export,1,python3,"python3",cmd.exe,,,SHA256=0014fd261922e95f0014fd261922e95f0014fd261922e95f0014fd261922e95f
2026-02-04 13:10:05.660,LINUX-WEB-02,d.holt,1,sshd,"sshd",cmd.exe,,,SHA256=000b93ed060202f6000b93ed060202f6000b93ed060202f6000b93ed060202f6
2026-02-04 13:13:58.486,LINUX-WEB-02,marina.ko,1,outlook.exe,"outlook.exe",cmd.exe,,,SHA256=001dcbe7d068117e001dcbe7d068117e001dcbe7d068117e001dcbe7d068117e
2026-02-04 13:20:42.668,WIN-FIN-WS17,svc-build,1,powershell.exe,"powershell.exe",systemd,,,SHA256=0008d10d7c5a0e690008d10d7c5a0e690008d10d7c5a0e690008d10d7c5a0e69
2026-02-04 13:24:55.058,WIN-HELPDESK-12,a.kim,1,sshd,"sshd",systemd,,,SHA256=001416d2528e7c48001416d2528e7c48001416d2528e7c48001416d2528e7c48
2026-02-04 13:34:38.390,WIN-HELPDESK-12,svc-export,1,sshd,"sshd",systemd,,,SHA256=0021c4d9e4f6d71a0021c4d9e4f6d71a0021c4d9e4f6d71a0021c4d9e4f6d71a
2026-02-04 13:44:18.682,K8S-NODE-01,svc.export,1,node,"node",systemd,,,SHA256=001e9346f2ac81c3001e9346f2ac81c3001e9346f2ac81c3001e9346f2ac81c3
2026-02-04 13:55:15.573,LINUX-WEB-02,d.holt,1,python3,"python3",systemd,,,SHA256=0001affffdc56f6f0001affffdc56f6f0001affffdc56f6f0001affffdc56f6f
2026-02-04 14:01:25.475,WIN-HELPDESK-12,a.kim,1,node,"node",cmd.exe,,,SHA256=0009e21b1a97e30c0009e21b1a97e30c0009e21b1a97e30c0009e21b1a97e30c
2026-02-04 14:07:12.981,WIN-HELPDESK-12,svc.sync,1,powershell.exe,"powershell.exe",cmd.exe,,,SHA256=0005af434a52d01c0005af434a52d01c0005af434a52d01c0005af434a52d01c
2026-02-04 14:14:18.827,K8S-NODE-01,svc.sync,1,chrome.exe,"chrome.exe",explorer.exe,,,SHA256=000c8c3d1c1c7f93000c8c3d1c1c7f93000c8c3d1c1c7f93000c8c3d1c1c7f93
2026-02-04 14:24:40.582,LINUX-JUMP-01,d.holt,1,node,"node",launchd,,,SHA256=0002734a9429687d0002734a9429687d0002734a9429687d0002734a9429687d
2026-02-04 14:35:51.458,K8S-NODE-01,svc.export,1,sshd,"sshd",explorer.exe,,,SHA256=001f92a881837f98001f92a881837f98001f92a881837f98001f92a881837f98
2026-02-04 14:38:58.430,WIN-HELPDESK-12,svc.export,1,python3,"python3",launchd,,,SHA256=002070501ee6ea32002070501ee6ea32002070501ee6ea32002070501ee6ea32
2026-02-04 14:45:17.090,LINUX-WEB-02,marina.ko,1,node,"node",cmd.exe,,,SHA256=001f01d6c1c3cfe5001f01d6c1c3cfe5001f01d6c1c3cfe5001f01d6c1c3cfe5
2026-02-04 14:56:29.981,WIN-HELPDESK-12,svc.sync,1,git,"git",explorer.exe,,,SHA256=000ebc06fcf04c00000ebc06fcf04c00000ebc06fcf04c00000ebc06fcf04c00
2026-02-04 15:04:39.033,WIN-FIN-WS17,svc.export,1,chrome.exe,"chrome.exe",launchd,,,SHA256=0004c8b2add00acb0004c8b2add00acb0004c8b2add00acb0004c8b2add00acb
2026-02-04 15:12:01.214,K8S-NODE-01,a.kim,1,python3,"python3",explorer.exe,,,SHA256=000d1b0340ce3fe5000d1b0340ce3fe5000d1b0340ce3fe5000d1b0340ce3fe5
2026-02-04 15:19:18.620,LINUX-JUMP-01,svc-export,1,outlook.exe,"outlook.exe",cmd.exe,,,SHA256=000389a8d7a92a61000389a8d7a92a61000389a8d7a92a61000389a8d7a92a61
2026-02-04 15:24:27.546,WIN-HELPDESK-12,a.kim,1,chrome.exe,"chrome.exe",cmd.exe,,,SHA256=001f3770aff8987c001f3770aff8987c001f3770aff8987c001f3770aff8987c
2026-02-04 15:31:32.036,WIN-FS01,a.kim,1,node,"node",cmd.exe,,,SHA256=0008f046f04b9ffb0008f046f04b9ffb0008f046f04b9ffb0008f046f04b9ffb
2026-02-04 15:36:31.161,LINUX-WEB-02,svc.sync,1,python3,"python3",explorer.exe,,,SHA256=0002953ddcb459920002953ddcb459920002953ddcb459920002953ddcb45992
2026-02-04 15:39:59.738,LINUX-JUMP-01,svc.export,1,python3,"python3",explorer.exe,,,SHA256=0005d1e86249ace70005d1e86249ace70005d1e86249ace70005d1e86249ace7
2026-02-04 15:43:21.993,LINUX-JUMP-01,svc.sync,1,outlook.exe,"outlook.exe",cmd.exe,,,SHA256=000a3c924d067007000a3c924d067007000a3c924d067007000a3c924d067007
2026-02-04 15:46:58.253,WIN-FIN-WS17,d.holt,1,chrome.exe,"chrome.exe",systemd,,,SHA256=00074b919f05186d00074b919f05186d00074b919f05186d00074b919f05186d
2026-02-04 15:56:56.232,WIN-FS01,svc.export,1,outlook.exe,"outlook.exe",cmd.exe,,,SHA256=0021e33fc5d84cea0021e33fc5d84cea0021e33fc5d84cea0021e33fc5d84cea
2026-02-04 16:07:39.791,WIN-HELPDESK-12,a.kim,1,chrome.exe,"chrome.exe",systemd,,,SHA256=000a1a86cef09f07000a1a86cef09f07000a1a86cef09f07000a1a86cef09f07
