ts,client,query,type,response,rcode,latency_ms
2026-02-04T04:01:32.176Z,LINUX-JUMP-01,box.com,A,52.92.128.17,NOERROR,8
2026-02-04T04:02:41.636Z,LINUX-JUMP-01,api.github.com,A,13.107.42.14,NOERROR,5
2026-02-04T04:05:03.081Z,K8S-NODE-01,updates.microsoft.com,A,74.112.186.55,NOERROR,51
2026-02-04T04:07:16.825Z,LINUX-JUMP-01,box.com,A,140.82.112.5,NOERROR,16
2026-02-04T04:08:51.857Z,WIN-HELPDESK-12,api.github.com,A,140.82.112.5,NOERROR,16
2026-02-04T04:10:49.180Z,LINUX-JUMP-01,box.com,A,52.92.128.17,NOERROR,28
2026-02-04T04:13:30.641Z,WIN-FIN-WS17,registry.npmjs.org,A,13.107.42.14,NOERROR,31
2026-02-04T04:15:15.706Z,K8S-NODE-01,api.github.com,A,74.112.186.55,NOERROR,43
2026-02-04T04:16:31.626Z,LINUX-JUMP-01,box.com,A,13.107.42.14,NOERROR,33
2026-02-04T04:18:48.847Z,WIN-HELPDESK-12,api.github.com,A,13.107.42.14,NOERROR,9
2026-02-04T04:20:48.668Z,WIN-FS01,api.github.com,A,13.107.42.14,NOERROR,69
2026-02-04T04:22:47.029Z,WIN-HELPDESK-12,box.com,A,52.92.128.17,NOERROR,32
2026-02-04T04:24:03.706Z,LINUX-JUMP-01,updates.microsoft.com,A,52.92.128.17,NOERROR,52
2026-02-04T04:24:54.486Z,LINUX-WEB-02,api.github.com,A,13.107.42.14,NOERROR,25
2026-02-04T04:26:22.526Z,K8S-NODE-01,registry.npmjs.org,A,140.82.112.5,NOERROR,36
2026-02-04T04:28:44.425Z,WIN-FIN-WS17,api.github.com,A,140.82.112.5,NOERROR,32
2026-02-04T04:29:35.130Z,WIN-FS01,registry.npmjs.org,A,13.107.42.14,NOERROR,43
2026-02-04T04:31:05.462Z,LINUX-WEB-02,login.microsoftonline.com,A,52.92.128.17,NOERROR,69
2026-02-04T04:33:09.517Z,WIN-FS01,cdn.slack.com,A,13.107.42.14,NOERROR,29
2026-02-04T04:36:02.285Z,WIN-FIN-WS17,box.com,A,13.107.42.14,NOERROR,59
2026-02-04T04:38:04.429Z,WIN-HELPDESK-12,cdn.slack.com,A,13.107.42.14,NOERROR,57
2026-02-04T04:39:06.806Z,WIN-HELPDESK-12,box.com,A,13.107.42.14,NOERROR,49
2026-02-04T04:39:49.283Z,LINUX-WEB-02,s3.us-west-2.amazonaws.com,A,74.112.186.55,NOERROR,4
2026-02-04T04:42:37.171Z,LINUX-WEB-02,cdn.slack.com,A,140.82.112.5,NOERROR,15
2026-02-04T04:44:53.524Z,WIN-FIN-WS17,box.com,A,74.112.186.55,NOERROR,16
2026-02-04T04:46:53.005Z,WIN-FS01,box.com,A,74.112.186.55,NOERROR,16
2026-02-04T04:49:40.717Z,LINUX-JUMP-01,box.com,A,13.107.42.14,NOERROR,21
2026-02-04T04:51:22.730Z,WIN-FIN-WS17,api.github.com,A,13.107.42.14,NOERROR,51
2026-02-04T04:53:05.201Z,K8S-NODE-01,api.github.com,A,74.112.186.55,NOERROR,44
2026-02-04T04:54:21.713Z,WIN-FIN-WS17,s3.us-west-2.amazonaws.com,A,52.92.128.17,NOERROR,33
2026-02-04T04:56:33.859Z,LINUX-JUMP-01,login.microsoftonline.com,A,140.82.112.5,NOERROR,70
2026-02-04T04:57:50.059Z,LINUX-JUMP-01,updates.microsoft.com,A,52.92.128.17,NOERROR,14
2026-02-04T05:00:17.824Z,WIN-FS01,login.microsoftonline.com,A,52.92.128.17,NOERROR,39
2026-02-04T05:01:40.005Z,WIN-HELPDESK-12,registry.npmjs.org,A,140.82.112.5,NOERROR,17
2026-02-04T05:03:16.578Z,LINUX-JUMP-01,s3.us-west-2.amazonaws.com,A,52.92.128.17,NOERROR,3
2026-02-04T05:05:51.726Z,WIN-FS01,api.github.com,A,13.107.42.14,NOERROR,10
2026-02-04T05:06:30.167Z,LINUX-WEB-02,box.com,A,74.112.186.55,NOERROR,54
2026-02-04T05:09:21.976Z,LINUX-JUMP-01,login.microsoftonline.com,A,52.92.128.17,NOERROR,2
2026-02-04T05:11:27.035Z,WIN-FS01,updates.microsoft.com,A,140.82.112.5,NOERROR,36
2026-02-04T05:12:33.912Z,WIN-HELPDESK-12,cdn.slack.com,A,74.112.186.55,NOERROR,4
2026-02-04T05:13:10.515Z,WIN-HELPDESK-12,cdn.slack.com,A,140.82.112.5,NOERROR,38
2026-02-04T05:13:52.776Z,WIN-FIN-WS17,registry.npmjs.org,A,13.107.42.14,NOERROR,33
2026-02-04T05:14:54.194Z,K8S-NODE-01,s3.us-west-2.amazonaws.com,A,52.92.128.17,NOERROR,25
2026-02-04T05:15:47.351Z,K8S-NODE-01,cdn.slack.com,A,74.112.186.55,NOERROR,23
2026-02-04T05:18:05.404Z,LINUX-JUMP-01,cdn.slack.com,A,74.112.186.55,NOERROR,34
2026-02-04T05:20:30.392Z,LINUX-WEB-02,cdn.slack.com,A,13.107.42.14,NOERROR,65
2026-02-04T05:21:19.906Z,WIN-HELPDESK-12,cdn.slack.com,A,52.92.128.17,NOERROR,32
2026-02-04T05:23:34.047Z,LINUX-JUMP-01,registry.npmjs.org,A,13.107.42.14,NOERROR,19
2026-02-04T05:25:04.671Z,K8S-NODE-01,box.com,A,13.107.42.14,NOERROR,53
2026-02-04T05:25:52.782Z,WIN-FS01,box.com,A,74.112.186.55,NOERROR,14
2026-02-04T05:26:47.323Z,K8S-NODE-01,updates.microsoft.com,A,74.112.186.55,NOERROR,54
2026-02-04T05:28:52.959Z,WIN-HELPDESK-12,registry.npmjs.org,A,74.112.186.55,NOERROR,47
2026-02-04T05:30:40.682Z,WIN-FIN-WS17,updates.microsoft.com,A,52.92.128.17,NOERROR,60
2026-02-04T05:32:54.164Z,WIN-HELPDESK-12,s3.us-west-2.amazonaws.com,A,13.107.42.14,NOERROR,11
2026-02-04T05:35:11.661Z,WIN-HELPDESK-12,s3.us-west-2.amazonaws.com,A,52.92.128.17,NOERROR,27
2026-02-04T05:37:14.106Z,WIN-HELPDESK-12,api.github.com,A,52.92.128.17,NOERROR,46
2026-02-04T05:39:20.879Z,WIN-FS01,updates.microsoft.com,A,13.107.42.14,NOERROR,16
2026-02-04T05:41:30.549Z,WIN-FS01,updates.microsoft.com,A,140.82.112.5,NOERROR,68
2026-02-04T05:42:20.577Z,WIN-HELPDESK-12,updates.microsoft.com,A,140.82.112.5,NOERROR,23
2026-02-04T05:43:36.800Z,LINUX-WEB-02,s3.us-west-2.amazonaws.com,A,13.107.42.14,NOERROR,33
2026-02-04T05:45:34.053Z,K8S-NODE-01,login.microsoftonline.com,A,52.92.128.17,NOERROR,48
2026-02-04T05:46:30.852Z,LINUX-JUMP-01,cdn.slack.com,A,52.92.128.17,NOERROR,10
2026-02-04T05:48:22.677Z,WIN-FS01,s3.us-west-2.amazonaws.com,A,140.82.112.5,NOERROR,44
2026-02-04T05:49:33.957Z,WIN-FS01,cdn.slack.com,A,74.112.186.55,NOERROR,2
2026-02-04T05:50:31.967Z,K8S-NODE-01,updates.microsoft.com,A,13.107.42.14,NOERROR,66
2026-02-04T05:52:06.142Z,LINUX-JUMP-01,box.com,A,52.92.128.17,NOERROR,38
2026-02-04T05:52:53.920Z,WIN-FS01,login.microsoftonline.com,A,13.107.42.14,NOERROR,54
2026-02-04T05:55:10.696Z,LINUX-WEB-02,cdn.slack.com,A,52.92.128.17,NOERROR,58
2026-02-04T05:56:09.233Z,WIN-FIN-WS17,cdn.slack.com,A,140.82.112.5,NOERROR,15
2026-02-04T05:58:05.881Z,LINUX-JUMP-01,s3.us-west-2.amazonaws.com,A,52.92.128.17,NOERROR,12
2026-02-04T05:59:02.930Z,WIN-FS01,registry.npmjs.org,A,13.107.42.14,NOERROR,60
2026-02-04T06:01:31.662Z,LINUX-JUMP-01,s3.us-west-2.amazonaws.com,A,140.82.112.5,NOERROR,61
2026-02-04T06:04:05.565Z,WIN-FS01,login.microsoftonline.com,A,140.82.112.5,NOERROR,20
2026-02-04T06:05:46.208Z,K8S-NODE-01,s3.us-west-2.amazonaws.com,A,140.82.112.5,NOERROR,25
2026-02-04T06:08:27.487Z,K8S-NODE-01,api.github.com,A,140.82.112.5,NOERROR,62
2026-02-04T06:10:37.794Z,WIN-HELPDESK-12,cdn.slack.com,A,140.82.112.5,NOERROR,44
2026-02-04T06:11:15.817Z,WIN-FIN-WS17,box.com,A,140.82.112.5,NOERROR,51
2026-02-04T06:13:11.613Z,WIN-HELPDESK-12,box.com,A,13.107.42.14,NOERROR,33
2026-02-04T06:14:25.711Z,WIN-HELPDESK-12,login.microsoftonline.com,A,52.92.128.17,NOERROR,63
2026-02-04T06:17:19.491Z,LINUX-JUMP-01,cdn.slack.com,A,13.107.42.14,NOERROR,7
2026-02-04T06:19:54.450Z,WIN-HELPDESK-12,s3.us-west-2.amazonaws.com,A,74.112.186.55,NOERROR,16
2026-02-04T06:20:47.575Z,LINUX-WEB-02,s3.us-west-2.amazonaws.com,A,13.107.42.14,NOERROR,45
2026-02-04T06:21:36.705Z,WIN-FS01,s3.us-west-2.amazonaws.com,A,74.112.186.55,NOERROR,17
2026-02-04T06:22:59.362Z,LINUX-JUMP-01,login.microsoftonline.com,A,74.112.186.55,NOERROR,42
2026-02-04T06:25:22.288Z,WIN-FS01,updates.microsoft.com,A,74.112.186.55,NOERROR,63
2026-02-04T06:27:17.982Z,WIN-FS01,registry.npmjs.org,A,74.112.186.55,NOERROR,56
2026-02-04T06:29:16.665Z,WIN-FS01,registry.npmjs.org,A,140.82.112.5,NOERROR,56
2026-02-04T06:31:24.024Z,K8S-NODE-01,updates.microsoft.com,A,13.107.42.14,NOERROR,57
2026-02-04T06:32:04.737Z,K8S-NODE-01,updates.microsoft.com,A,74.112.186.55,NOERROR,26
2026-02-04T06:32:57.425Z,K8S-NODE-01,api.github.com,A,140.82.112.5,NOERROR,5
2026-02-04T06:34:07.738Z,WIN-HELPDESK-12,login.microsoftonline.com,A,140.82.112.5,NOERROR,16
2026-02-04T06:36:30.664Z,WIN-HELPDESK-12,cdn.slack.com,A,74.112.186.55,NOERROR,22
2026-02-04T06:37:11.849Z,LINUX-JUMP-01,registry.npmjs.org,A,13.107.42.14,NOERROR,63
2026-02-04T06:38:04.690Z,WIN-FS01,api.github.com,A,52.92.128.17,NOERROR,41
2026-02-04T06:40:48.131Z,K8S-NODE-01,login.microsoftonline.com,A,13.107.42.14,NOERROR,25
2026-02-04T06:42:40.290Z,WIN-HELPDESK-12,s3.us-west-2.amazonaws.com,A,74.112.186.55,NOERROR,17
2026-02-04T06:43:51.855Z,WIN-FS01,registry.npmjs.org,A,13.107.42.14,NOERROR,51
2026-02-04T06:45:20.018Z,K8S-NODE-01,api.github.com,A,52.92.128.17,NOERROR,63
2026-02-04T06:47:03.238Z,K8S-NODE-01,s3.us-west-2.amazonaws.com,A,52.92.128.17,NOERROR,30
2026-02-04T06:48:35.896Z,WIN-HELPDESK-12,login.microsoftonline.com,A,74.112.186.55,NOERROR,30
2026-02-04T06:50:11.075Z,K8S-NODE-01,login.microsoftonline.com,A,140.82.112.5,NOERROR,34
2026-02-04T06:52:24.972Z,LINUX-WEB-02,cdn.slack.com,A,13.107.42.14,NOERROR,50
2026-02-04T06:54:28.807Z,WIN-FS01,updates.microsoft.com,A,52.92.128.17,NOERROR,56
2026-02-04T06:55:09.988Z,LINUX-JUMP-01,registry.npmjs.org,A,140.82.112.5,NOERROR,43
2026-02-04T06:56:54.349Z,LINUX-WEB-02,api.github.com,A,140.82.112.5,NOERROR,30
2026-02-04T06:58:19.986Z,WIN-FS01,s3.us-west-2.amazonaws.com,A,140.82.112.5,NOERROR,54
2026-02-04T06:59:48.410Z,WIN-FS01,box.com,A,74.112.186.55,NOERROR,16
2026-02-04T07:01:52.174Z,WIN-FS01,registry.npmjs.org,A,74.112.186.55,NOERROR,60
2026-02-04T07:03:01.357Z,WIN-HELPDESK-12,login.microsoftonline.com,A,74.112.186.55,NOERROR,51
2026-02-04T07:03:50.915Z,WIN-HELPDESK-12,login.microsoftonline.com,A,52.92.128.17,NOERROR,54
2026-02-04T07:05:38.719Z,WIN-HELPDESK-12,updates.microsoft.com,A,13.107.42.14,NOERROR,62
2026-02-04T07:06:13.761Z,LINUX-JUMP-01,updates.microsoft.com,A,140.82.112.5,NOERROR,13
